,Bid,Ask
2018-06-29 09:00:13.857,1.1649200000000002,1.16496
2018-06-29 09:00:13.888,1.1649200000000002,1.16497
2018-06-29 09:00:13.901,1.16493,1.16497
2018-06-29 09:00:14.096,1.16493,1.16498
2018-06-29 09:00:14.102,1.1649399999999999,1.16498
2018-06-29 09:00:14.202,1.16493,1.16497
2018-06-29 09:00:14.760,1.16493,1.16496
2018-06-29 09:00:14.839,1.1649200000000002,1.16496
2018-06-29 09:00:15.053,1.16493,1.16497
2018-06-29 09:00:15.055,1.1649200000000002,1.16495
2018-06-29 09:00:15.057,1.1649200000000002,1.1649399999999999
2018-06-29 09:00:15.059,1.16493,1.1649399999999999
2018-06-29 09:00:15.127,1.16493,1.16496
2018-06-29 09:00:15.168,1.1649200000000002,1.16496
2018-06-29 09:00:15.302,1.1649200000000002,1.1649399999999999
2018-06-29 09:00:15.364,1.1649100000000001,1.16493
2018-06-29 09:00:15.691,1.1649100000000001,1.16495
2018-06-29 09:00:15.693,1.1649100000000001,1.1649399999999999
2018-06-29 09:00:15.795,1.1649100000000001,1.16495
2018-06-29 09:00:15.805,1.1649100000000001,1.1649399999999999
2018-06-29 09:00:15.826,1.1649100000000001,1.16495
2018-06-29 09:00:15.832,1.1649100000000001,1.1649399999999999
2018-06-29 09:00:16.119,1.1649100000000001,1.16493
2018-06-29 09:00:16.746,1.1649100000000001,1.16495
2018-06-29 09:00:16.765,1.1649100000000001,1.16493
2018-06-29 09:00:19.089,1.1649200000000002,1.1649399999999999
2018-06-29 09:00:19.166,1.1649200000000002,1.16495
2018-06-29 09:00:19.199,1.1649100000000001,1.16495
2018-06-29 09:00:19.511,1.1649200000000002,1.16495
2018-06-29 09:00:19.556,1.1649200000000002,1.16496
2018-06-29 09:00:20.003,1.1649200000000002,1.16495
2018-06-29 09:00:20.090,1.1649200000000002,1.16496
2018-06-29 09:00:20.092,1.16493,1.16496
2018-06-29 09:00:20.104,1.16495,1.16496
2018-06-29 09:00:20.128,1.1649399999999999,1.16496
2018-06-29 09:00:20.188,1.1649399999999999,1.16497
2018-06-29 09:00:20.215,1.16495,1.16497
2018-06-29 09:00:20.233,1.16495,1.16498
2018-06-29 09:00:20.637,1.16496,1.16499
2018-06-29 09:00:20.642,1.16497,1.16499
2018-06-29 09:00:20.646,1.16498,1.16499
2018-06-29 09:00:20.648,1.16499,1.16499
2018-06-29 09:00:20.651,1.16498,1.16499
2018-06-29 09:00:20.659,1.16498,1.16501
2018-06-29 09:00:20.712,1.16499,1.16501
2018-06-29 09:00:20.777,1.16498,1.165
2018-06-29 09:00:20.780,1.16497,1.165
2018-06-29 09:00:20.862,1.16497,1.16499
2018-06-29 09:00:20.902,1.16496,1.16499
2018-06-29 09:00:21.004,1.16496,1.16498
2018-06-29 09:00:21.006,1.16495,1.16496
2018-06-29 09:00:21.017,1.16495,1.16495
2018-06-29 09:00:21.031,1.1649399999999999,1.16495
2018-06-29 09:00:21.054,1.16493,1.16495
2018-06-29 09:00:21.104,1.16493,1.1649399999999999
2018-06-29 09:00:21.113,1.1649100000000001,1.1649399999999999
2018-06-29 09:00:21.160,1.1649100000000001,1.16493
2018-06-29 09:00:21.164,1.1649,1.1649200000000002
2018-06-29 09:00:21.171,1.16489,1.1649100000000001
2018-06-29 09:00:21.220,1.16488,1.1649100000000001
2018-06-29 09:00:21.225,1.16488,1.1649
2018-06-29 09:00:21.229,1.16488,1.16489
2018-06-29 09:00:21.231,1.16488,1.1649
2018-06-29 09:00:21.248,1.16488,1.16489
2018-06-29 09:00:21.328,1.16487,1.16489
2018-06-29 09:00:21.396,1.16487,1.16488
2018-06-29 09:00:21.398,1.16485,1.16486
2018-06-29 09:00:21.411,1.16485,1.16485
2018-06-29 09:00:21.435,1.16485,1.16486
2018-06-29 09:00:21.444,1.16483,1.16486
2018-06-29 09:00:21.482,1.16483,1.16485
2018-06-29 09:00:21.487,1.16483,1.1648399999999999
2018-06-29 09:00:21.542,1.16482,1.1648399999999999
2018-06-29 09:00:21.672,1.16483,1.1648399999999999
2018-06-29 09:00:21.835,1.16483,1.16485
2018-06-29 09:00:22.634,1.16483,1.16486
2018-06-29 09:00:22.648,1.1648399999999999,1.16486
2018-06-29 09:00:22.707,1.1648399999999999,1.16487
2018-06-29 09:00:22.719,1.1648399999999999,1.16488
2018-06-29 09:00:22.758,1.16485,1.16488
2018-06-29 09:00:22.761,1.16485,1.16487
2018-06-29 09:00:23.125,1.1648399999999999,1.16487
2018-06-29 09:00:23.744,1.1648399999999999,1.16486
2018-06-29 09:00:23.751,1.16483,1.1648399999999999
2018-06-29 09:00:23.804,1.16482,1.1648399999999999
2018-06-29 09:00:23.817,1.16482,1.16485
2018-06-29 09:00:23.943,1.16482,1.1648399999999999
2018-06-29 09:00:24.148,1.16482,1.16485
2018-06-29 09:00:24.150,1.16483,1.16486
2018-06-29 09:00:24.158,1.1648399999999999,1.16486
2018-06-29 09:00:24.164,1.1648399999999999,1.16487
2018-06-29 09:00:24.196,1.16485,1.16487
2018-06-29 09:00:24.228,1.16485,1.16488
2018-06-29 09:00:24.307,1.16486,1.16488
2018-06-29 09:00:25.029,1.16486,1.16489
2018-06-29 09:00:25.101,1.16488,1.16489
2018-06-29 09:00:25.107,1.16489,1.16489
2018-06-29 09:00:25.158,1.16489,1.1649
2018-06-29 09:00:25.196,1.16489,1.1649100000000001
2018-06-29 09:00:25.213,1.1649,1.1649100000000001
2018-06-29 09:00:25.235,1.1649,1.1649200000000002
2018-06-29 09:00:25.322,1.1649100000000001,1.16493
2018-06-29 09:00:25.433,1.1649,1.16493
2018-06-29 09:00:25.584,1.1649,1.1649200000000002
2018-06-29 09:00:25.588,1.1649,1.1649100000000001
2018-06-29 09:00:25.590,1.16489,1.1649
2018-06-29 09:00:25.607,1.16489,1.16488
2018-06-29 09:00:25.635,1.16487,1.16488
2018-06-29 09:00:25.651,1.16487,1.1649
2018-06-29 09:00:25.655,1.16487,1.16489
2018-06-29 09:00:25.704,1.16486,1.16489
2018-06-29 09:00:25.855,1.16487,1.1649
2018-06-29 09:00:26.142,1.16487,1.1649100000000001
2018-06-29 09:00:26.152,1.16487,1.16489
2018-06-29 09:00:26.156,1.16488,1.16489
2018-06-29 09:00:26.169,1.16488,1.1649100000000001
2018-06-29 09:00:26.193,1.16488,1.1649200000000002
2018-06-29 09:00:26.224,1.16488,1.16489
2018-06-29 09:00:26.228,1.16488,1.1649
2018-06-29 09:00:26.240,1.16488,1.1649100000000001
2018-06-29 09:00:27.272,1.16488,1.1649
2018-06-29 09:00:27.273,1.16487,1.1649
2018-06-29 09:00:27.327,1.16487,1.16489
2018-06-29 09:00:27.436,1.16487,1.1649
2018-06-29 09:00:27.649,1.16487,1.1649100000000001
2018-06-29 09:00:27.655,1.16488,1.1649100000000001
2018-06-29 09:00:27.673,1.16489,1.16493
2018-06-29 09:00:27.715,1.1649,1.16493
2018-06-29 09:00:27.746,1.1649,1.1649100000000001
2018-06-29 09:00:27.756,1.1649,1.1649200000000002
2018-06-29 09:00:27.775,1.16489,1.1649200000000002
2018-06-29 09:00:27.886,1.16489,1.1649100000000001
2018-06-29 09:00:28.412,1.16488,1.1649100000000001
2018-06-29 09:00:28.420,1.16488,1.1649
2018-06-29 09:00:28.445,1.16488,1.16489
2018-06-29 09:00:28.491,1.16487,1.16489
2018-06-29 09:00:28.505,1.16487,1.1649
2018-06-29 09:00:28.560,1.16489,1.1649
2018-06-29 09:00:29.068,1.16488,1.1649
2018-06-29 09:00:29.070,1.16488,1.1649100000000001
2018-06-29 09:00:29.173,1.16489,1.1649100000000001
2018-06-29 09:00:29.805,1.16488,1.1649100000000001
2018-06-29 09:00:29.832,1.16489,1.1649100000000001
2018-06-29 09:00:29.842,1.16489,1.1649
2018-06-29 09:00:30.038,1.1649,1.1649
2018-06-29 09:00:30.135,1.16488,1.1649
2018-06-29 09:00:30.140,1.16488,1.1649100000000001
2018-06-29 09:00:30.179,1.16489,1.1649100000000001
2018-06-29 09:00:31.217,1.16488,1.1649100000000001
2018-06-29 09:00:31.240,1.16489,1.1649100000000001
2018-06-29 09:00:31.757,1.16489,1.1649200000000002
2018-06-29 09:00:31.763,1.1649,1.1649200000000002
2018-06-29 09:00:31.778,1.1649100000000001,1.1649200000000002
2018-06-29 09:00:31.826,1.1649,1.1649200000000002
2018-06-29 09:00:31.830,1.16493,1.1649200000000002
2018-06-29 09:00:31.833,1.16493,1.1649399999999999
2018-06-29 09:00:32.360,1.16493,1.16493
2018-06-29 09:00:32.364,1.16493,1.1649100000000001
2018-06-29 09:00:32.382,1.16493,1.16489
2018-06-29 09:00:32.386,1.1649100000000001,1.16489
2018-06-29 09:00:32.401,1.1649100000000001,1.16487
2018-06-29 09:00:32.411,1.16487,1.16487
2018-06-29 09:00:32.416,1.16487,1.16486
2018-06-29 09:00:32.421,1.16487,1.16487
2018-06-29 09:00:32.423,1.16487,1.16486
2018-06-29 09:00:32.439,1.16485,1.16486
2018-06-29 09:00:32.468,1.16485,1.16485
2018-06-29 09:00:32.538,1.1648399999999999,1.16485
2018-06-29 09:00:33.157,1.1648399999999999,1.16486
2018-06-29 09:00:33.159,1.16485,1.16486
2018-06-29 09:00:33.169,1.16485,1.16487
2018-06-29 09:00:33.175,1.16485,1.16488
2018-06-29 09:00:33.207,1.16487,1.16488
2018-06-29 09:00:33.245,1.16487,1.16489
2018-06-29 09:00:34.536,1.16488,1.16489
2018-06-29 09:00:34.585,1.16488,1.1649
2018-06-29 09:00:34.602,1.16488,1.1649100000000001
2018-06-29 09:00:34.608,1.16489,1.1649100000000001
2018-06-29 09:00:34.665,1.1649,1.1649100000000001
2018-06-29 09:00:34.669,1.1649,1.16493
2018-06-29 09:00:34.750,1.1649100000000001,1.16493
2018-06-29 09:00:34.903,1.1649100000000001,1.1649399999999999
2018-06-29 09:00:35.088,1.1649200000000002,1.1649399999999999
2018-06-29 09:00:36.308,1.1649100000000001,1.1649399999999999
2018-06-29 09:00:36.645,1.1649100000000001,1.16493
2018-06-29 09:00:36.647,1.1649200000000002,1.1649100000000001
2018-06-29 09:00:36.669,1.1649200000000002,1.1649200000000002
2018-06-29 09:00:36.674,1.1649,1.16493
2018-06-29 09:00:36.700,1.1649100000000001,1.16493
2018-06-29 09:00:36.723,1.1649200000000002,1.1649200000000002
2018-06-29 09:00:36.724,1.1649200000000002,1.1649100000000001
2018-06-29 09:00:36.741,1.1649200000000002,1.1649200000000002
2018-06-29 09:00:36.763,1.1649,1.1649200000000002
2018-06-29 09:00:36.771,1.16489,1.1649200000000002
2018-06-29 09:00:36.820,1.16489,1.1649100000000001
2018-06-29 09:00:37.333,1.1649,1.1649100000000001
2018-06-29 09:00:38.168,1.1649,1.1649200000000002
2018-06-29 09:00:38.179,1.1649100000000001,1.16493
2018-06-29 09:00:38.193,1.1649200000000002,1.16493
2018-06-29 09:00:38.223,1.16493,1.16493
2018-06-29 09:00:38.245,1.16493,1.1649399999999999
2018-06-29 09:00:39.413,1.16493,1.16493
2018-06-29 09:00:39.428,1.16493,1.1649200000000002
2018-06-29 09:00:39.435,1.1649200000000002,1.1649200000000002
2018-06-29 09:00:39.443,1.1649200000000002,1.1649100000000001
2018-06-29 09:00:39.446,1.1649200000000002,1.1649
2018-06-29 09:00:39.456,1.1649,1.1649
2018-06-29 09:00:39.494,1.1649,1.16489
2018-06-29 09:00:39.528,1.16489,1.16489
2018-06-29 09:00:39.531,1.16489,1.16488
2018-06-29 09:00:39.640,1.16489,1.16487
2018-06-29 09:00:39.646,1.16489,1.16485
2018-06-29 09:00:39.655,1.16489,1.16486
2018-06-29 09:00:39.662,1.16486,1.16486
2018-06-29 09:00:39.709,1.16486,1.16485
2018-06-29 09:00:39.720,1.16486,1.16486
2018-06-29 09:00:39.722,1.16486,1.16487
2018-06-29 09:00:39.765,1.16487,1.16487
2018-06-29 09:00:39.783,1.16486,1.16485
2018-06-29 09:00:39.807,1.16485,1.16485
2018-06-29 09:00:39.815,1.16485,1.1648399999999999
2018-06-29 09:00:39.924,1.16485,1.16482
2018-06-29 09:00:40.022,1.16485,1.1648100000000001
2018-06-29 09:00:40.066,1.16483,1.1648100000000001
2018-06-29 09:00:40.111,1.16483,1.16482
2018-06-29 09:00:40.179,1.16485,1.16482
2018-06-29 09:00:40.181,1.16485,1.16483
2018-06-29 09:00:40.298,1.16485,1.1648399999999999
2018-06-29 09:00:41.678,1.16485,1.16486
2018-06-29 09:00:41.703,1.16486,1.16486
2018-06-29 09:00:41.803,1.16487,1.16486
2018-06-29 09:00:41.983,1.16487,1.16487
2018-06-29 09:00:43.297,1.16487,1.16488
2018-06-29 09:00:43.593,1.16487,1.16487
2018-06-29 09:00:44.184,1.16487,1.16488
2018-06-29 09:00:45.351,1.16487,1.16487
2018-06-29 09:00:45.639,1.16486,1.16487
2018-06-29 09:00:47.193,1.16486,1.16488
2018-06-29 09:00:47.212,1.16487,1.16488
2018-06-29 09:00:48.906,1.16487,1.16489
2018-06-29 09:00:48.909,1.16488,1.16489
2018-06-29 09:00:48.913,1.16488,1.1649
2018-06-29 09:00:48.920,1.16489,1.1649
2018-06-29 09:00:48.922,1.16489,1.16489
2018-06-29 09:00:48.924,1.16488,1.1649
2018-06-29 09:00:48.933,1.16488,1.16489
2018-06-29 09:00:48.935,1.16489,1.1649
2018-06-29 09:00:48.949,1.16489,1.16489
2018-06-29 09:00:48.959,1.1649100000000001,1.16489
2018-06-29 09:00:48.962,1.1649100000000001,1.1649
2018-06-29 09:00:49.006,1.1649100000000001,1.1649100000000001
2018-06-29 09:00:49.010,1.1649200000000002,1.1649100000000001
2018-06-29 09:00:49.012,1.1649200000000002,1.1649200000000002
2018-06-29 09:00:49.116,1.1649200000000002,1.16493
2018-06-29 09:00:49.376,1.1649200000000002,1.1649399999999999
2018-06-29 09:00:49.422,1.16493,1.1649399999999999
2018-06-29 09:00:49.453,1.16493,1.16495
2018-06-29 09:00:49.500,1.1649399999999999,1.16495
2018-06-29 09:00:49.504,1.1649399999999999,1.16496
2018-06-29 09:00:49.511,1.16495,1.16496
2018-06-29 09:00:49.607,1.16495,1.16497
2018-06-29 09:00:49.620,1.16497,1.16497
2018-06-29 09:00:49.694,1.16497,1.16498
2018-06-29 09:00:50.541,1.16498,1.16498
2018-06-29 09:00:51.661,1.16497,1.16498
2018-06-29 09:00:52.210,1.16497,1.16499
2018-06-29 09:00:52.702,1.16499,1.16499
2018-06-29 09:00:52.705,1.16499,1.165
2018-06-29 09:00:52.722,1.165,1.165
2018-06-29 09:00:52.793,1.165,1.16501
2018-06-29 09:00:52.816,1.165,1.1650200000000002
2018-06-29 09:00:52.826,1.16501,1.1650200000000002
2018-06-29 09:00:52.851,1.165,1.1650200000000002
2018-06-29 09:00:52.872,1.165,1.16501
2018-06-29 09:00:53.068,1.16501,1.16501
2018-06-29 09:00:54.205,1.16501,1.1650200000000002
2018-06-29 09:00:54.213,1.16501,1.16503
2018-06-29 09:00:54.231,1.16503,1.16503
2018-06-29 09:00:54.301,1.16503,1.1650399999999999
2018-06-29 09:00:54.323,1.16503,1.16505
2018-06-29 09:00:54.332,1.1650399999999999,1.16505
2018-06-29 09:00:54.856,1.1650399999999999,1.1650399999999999
2018-06-29 09:00:54.944,1.1650399999999999,1.16503
2018-06-29 09:00:54.972,1.16503,1.16503
2018-06-29 09:00:55.144,1.1650399999999999,1.16503
2018-06-29 09:00:55.271,1.1650399999999999,1.1650399999999999
2018-06-29 09:00:55.566,1.1650399999999999,1.16503
2018-06-29 09:00:57.729,1.1650399999999999,1.1650399999999999
2018-06-29 09:00:57.757,1.1650399999999999,1.16505
2018-06-29 09:00:57.760,1.16503,1.16505
2018-06-29 09:00:57.831,1.16505,1.16505
2018-06-29 09:00:57.837,1.16505,1.16506
2018-06-29 09:00:57.842,1.16505,1.16505
2018-06-29 09:00:57.865,1.16505,1.16506
2018-06-29 09:00:58.346,1.16505,1.16505
2018-06-29 09:00:58.370,1.1650399999999999,1.16505
2018-06-29 09:00:59.229,1.16505,1.16505
2018-06-29 09:00:59.234,1.16505,1.16506
2018-06-29 09:00:59.252,1.16508,1.16506
2018-06-29 09:00:59.267,1.16508,1.16507
2018-06-29 09:00:59.277,1.16507,1.16507
2018-06-29 09:00:59.305,1.16507,1.16508
2018-06-29 09:00:59.328,1.16508,1.16508
2018-06-29 09:00:59.466,1.16508,1.16509
2018-06-29 09:01:00.148,1.16509,1.1651
2018-06-29 09:01:00.173,1.16511,1.1651
2018-06-29 09:01:00.221,1.1651,1.1651
2018-06-29 09:01:00.223,1.16511,1.16511
2018-06-29 09:01:00.462,1.16511,1.1651200000000002
2018-06-29 09:01:00.568,1.16511,1.16511
2018-06-29 09:01:00.642,1.16511,1.1651200000000002
2018-06-29 09:01:00.668,1.1651200000000002,1.16513
2018-06-29 09:01:00.685,1.16513,1.16513
2018-06-29 09:01:00.712,1.16513,1.16514
2018-06-29 09:01:00.719,1.16515,1.16513
2018-06-29 09:01:00.725,1.16515,1.16514
2018-06-29 09:01:00.749,1.16515,1.16515
2018-06-29 09:01:00.809,1.16515,1.16516
2018-06-29 09:01:01.176,1.16516,1.16515
2018-06-29 09:01:01.230,1.16516,1.16516
2018-06-29 09:01:01.239,1.16516,1.16517
2018-06-29 09:01:01.281,1.1651799999999999,1.16517
2018-06-29 09:01:01.333,1.1651799999999999,1.1651799999999999
2018-06-29 09:01:02.049,1.1651799999999999,1.16519
2018-06-29 09:01:02.085,1.1651799999999999,1.1651799999999999
2018-06-29 09:01:02.626,1.1651799999999999,1.16519
2018-06-29 09:01:02.756,1.16519,1.16519
2018-06-29 09:01:03.341,1.1651799999999999,1.16519
2018-06-29 09:01:03.343,1.1651799999999999,1.1651799999999999
2018-06-29 09:01:03.401,1.1651799999999999,1.16517
2018-06-29 09:01:03.410,1.16517,1.16517
2018-06-29 09:01:03.425,1.16517,1.16516
2018-06-29 09:01:03.441,1.16516,1.16516
2018-06-29 09:01:03.445,1.16516,1.16515
2018-06-29 09:01:03.459,1.16516,1.16514
2018-06-29 09:01:03.461,1.16515,1.16514
2018-06-29 09:01:03.481,1.16515,1.16515
2018-06-29 09:01:03.491,1.16514,1.16515
2018-06-29 09:01:03.502,1.16514,1.16514
2018-06-29 09:01:03.519,1.16514,1.16515
2018-06-29 09:01:03.546,1.16514,1.16514
2018-06-29 09:01:03.566,1.16513,1.16514
2018-06-29 09:01:04.850,1.16513,1.16513
2018-06-29 09:01:05.075,1.16513,1.16514
2018-06-29 09:01:05.570,1.1651200000000002,1.16514
2018-06-29 09:01:05.751,1.1651200000000002,1.16513
2018-06-29 09:01:06.155,1.1651200000000002,1.16514
2018-06-29 09:01:06.907,1.1651200000000002,1.16513
2018-06-29 09:01:06.924,1.1651200000000002,1.16511
2018-06-29 09:01:06.943,1.1651200000000002,1.1651200000000002
2018-06-29 09:01:06.949,1.16511,1.1651200000000002
2018-06-29 09:01:06.996,1.16511,1.16511
2018-06-29 09:01:08.278,1.16511,1.1651200000000002
2018-06-29 09:01:08.305,1.1651200000000002,1.1651200000000002
2018-06-29 09:01:08.363,1.1651200000000002,1.16514
2018-06-29 09:01:08.364,1.16513,1.16514
2018-06-29 09:01:08.646,1.16513,1.16513
2018-06-29 09:01:08.648,1.1651200000000002,1.1651200000000002
2018-06-29 09:01:08.651,1.1651200000000002,1.16511
2018-06-29 09:01:08.659,1.1651200000000002,1.1651200000000002
2018-06-29 09:01:08.704,1.16511,1.1651200000000002
2018-06-29 09:01:08.710,1.16511,1.16511
2018-06-29 09:01:09.614,1.16511,1.1651
2018-06-29 09:01:09.619,1.16511,1.16509
2018-06-29 09:01:09.623,1.1651,1.16509
2018-06-29 09:01:09.625,1.1651,1.16508
2018-06-29 09:01:09.649,1.16508,1.16507
2018-06-29 09:01:09.656,1.16508,1.16508
2018-06-29 09:01:09.672,1.16507,1.16508
2018-06-29 09:01:09.695,1.16507,1.16507
2018-06-29 09:01:09.703,1.16507,1.16506
2018-06-29 09:01:09.722,1.16506,1.16506
2018-06-29 09:01:09.737,1.16506,1.16507
2018-06-29 09:01:09.774,1.16506,1.16508
2018-06-29 09:01:09.820,1.16506,1.16507
2018-06-29 09:01:10.084,1.16506,1.16506
2018-06-29 09:01:10.088,1.16506,1.16507
2018-06-29 09:01:10.275,1.16506,1.16508
2018-06-29 09:01:10.286,1.16507,1.16508
2018-06-29 09:01:10.363,1.16507,1.1651
2018-06-29 09:01:10.375,1.16508,1.1651
2018-06-29 09:01:11.783,1.16509,1.1651
2018-06-29 09:01:11.806,1.1651,1.1651
2018-06-29 09:01:12.507,1.1651,1.16509
2018-06-29 09:01:12.515,1.16508,1.16509
2018-06-29 09:01:12.788,1.16508,1.1651
2018-06-29 09:01:13.276,1.16509,1.16511
2018-06-29 09:01:13.297,1.1651,1.16511
2018-06-29 09:01:14.246,1.1651,1.1651
2018-06-29 09:01:14.248,1.1651,1.16509
2018-06-29 09:01:14.267,1.16508,1.16509
2018-06-29 09:01:14.284,1.16508,1.16508
2018-06-29 09:01:14.288,1.16508,1.16507
2018-06-29 09:01:14.299,1.16507,1.16507
2018-06-29 09:01:14.311,1.16507,1.16508
2018-06-29 09:01:14.350,1.16507,1.16507
2018-06-29 09:01:14.354,1.16507,1.16508
2018-06-29 09:01:14.359,1.16507,1.16507
2018-06-29 09:01:14.370,1.16507,1.16506
2018-06-29 09:01:14.372,1.16507,1.16507
2018-06-29 09:01:14.376,1.16507,1.16508
2018-06-29 09:01:14.378,1.16506,1.16508
2018-06-29 09:01:14.401,1.16507,1.16508
2018-06-29 09:01:14.478,1.16508,1.16508
2018-06-29 09:01:14.480,1.16508,1.1651
2018-06-29 09:01:14.487,1.16507,1.1651
2018-06-29 09:01:14.524,1.16508,1.1651
2018-06-29 09:01:15.279,1.16509,1.16511
2018-06-29 09:01:15.281,1.1651,1.16511
2018-06-29 09:01:15.700,1.16509,1.16511
2018-06-29 09:01:15.704,1.16509,1.1651
2018-06-29 09:01:15.712,1.16509,1.16508
2018-06-29 09:01:15.721,1.16509,1.16509
2018-06-29 09:01:15.723,1.16508,1.16509
2018-06-29 09:01:15.758,1.16507,1.16509
2018-06-29 09:01:15.781,1.16507,1.16508
2018-06-29 09:01:15.790,1.16507,1.16509
2018-06-29 09:01:15.846,1.16507,1.16508
2018-06-29 09:01:16.781,1.16507,1.16509
2018-06-29 09:01:16.907,1.16507,1.16508
2018-06-29 09:01:17.265,1.16507,1.16507
2018-06-29 09:01:17.267,1.16507,1.16506
2018-06-29 09:01:17.271,1.16507,1.16507
2018-06-29 09:01:17.274,1.16507,1.16506
2018-06-29 09:01:17.278,1.16507,1.16505
2018-06-29 09:01:17.289,1.16506,1.16505
2018-06-29 09:01:17.299,1.16505,1.16503
2018-06-29 09:01:17.320,1.16505,1.1650200000000002
2018-06-29 09:01:17.329,1.16503,1.1650200000000002
2018-06-29 09:01:17.334,1.16503,1.16503
2018-06-29 09:01:17.336,1.16503,1.1650399999999999
2018-06-29 09:01:17.341,1.1650200000000002,1.1650399999999999
2018-06-29 09:01:17.350,1.1650200000000002,1.16505
2018-06-29 09:01:17.360,1.16503,1.16505
2018-06-29 09:01:17.362,1.1650399999999999,1.16505
2018-06-29 09:01:17.364,1.16503,1.16505
2018-06-29 09:01:17.370,1.16505,1.16506
2018-06-29 09:01:17.373,1.16505,1.16505
2018-06-29 09:01:17.383,1.16505,1.16506
2018-06-29 09:01:17.387,1.16505,1.16505
2018-06-29 09:01:17.397,1.16505,1.16506
2018-06-29 09:01:17.419,1.16505,1.16505
2018-06-29 09:01:17.424,1.16505,1.16506
2018-06-29 09:01:17.435,1.16505,1.16507
2018-06-29 09:01:17.447,1.16506,1.16507
2018-06-29 09:01:17.499,1.16507,1.16507
2018-06-29 09:01:17.509,1.16507,1.16508
2018-06-29 09:01:17.637,1.16507,1.16509
2018-06-29 09:01:18.486,1.16507,1.16508
2018-06-29 09:01:18.494,1.16507,1.16507
2018-06-29 09:01:18.517,1.16506,1.16508
2018-06-29 09:01:18.535,1.16506,1.16507
2018-06-29 09:01:18.539,1.16506,1.16506
2018-06-29 09:01:18.567,1.16505,1.16506
2018-06-29 09:01:18.579,1.1650399999999999,1.16506
2018-06-29 09:01:18.606,1.16505,1.16507
2018-06-29 09:01:18.608,1.16507,1.16507
2018-06-29 09:01:18.619,1.16507,1.16506
2018-06-29 09:01:18.624,1.16506,1.16506
2018-06-29 09:01:18.632,1.16506,1.16505
2018-06-29 09:01:18.643,1.1650399999999999,1.16505
2018-06-29 09:01:18.662,1.1650399999999999,1.1650399999999999
2018-06-29 09:01:18.672,1.1650399999999999,1.16505
2018-06-29 09:01:18.703,1.16505,1.16507
2018-06-29 09:01:18.710,1.16506,1.16507
2018-06-29 09:01:18.718,1.16506,1.16508
2018-06-29 09:01:18.721,1.16506,1.16507
2018-06-29 09:01:18.744,1.16506,1.16508
2018-06-29 09:01:18.759,1.16506,1.16507
2018-06-29 09:01:18.767,1.16506,1.16508
2018-06-29 09:01:18.776,1.16507,1.16508
2018-06-29 09:01:18.778,1.16507,1.16509
2018-06-29 09:01:18.785,1.16507,1.16508
2018-06-29 09:01:19.707,1.16507,1.16509
2018-06-29 09:01:19.846,1.16507,1.16508
2018-06-29 09:01:20.320,1.16507,1.16509
2018-06-29 09:01:20.872,1.16507,1.16508
2018-06-29 09:01:21.208,1.16507,1.16507
2018-06-29 09:01:21.891,1.16507,1.16506
2018-06-29 09:01:21.919,1.16506,1.16506
2018-06-29 09:01:21.960,1.16506,1.16507
2018-06-29 09:01:21.968,1.16506,1.16508
2018-06-29 09:01:21.976,1.16506,1.16507
2018-06-29 09:01:21.978,1.16507,1.16507
2018-06-29 09:01:21.988,1.16507,1.16508
2018-06-29 09:01:22.038,1.16507,1.16509
2018-06-29 09:01:22.086,1.16507,1.16508
2018-06-29 09:01:22.511,1.16507,1.16509
2018-06-29 09:01:23.416,1.16507,1.16508
2018-06-29 09:01:23.479,1.16507,1.16507
2018-06-29 09:01:23.501,1.16507,1.16508
2018-06-29 09:01:23.561,1.16507,1.16507
2018-06-29 09:01:23.731,1.16506,1.16506
2018-06-29 09:01:23.766,1.16505,1.16506
2018-06-29 09:01:23.785,1.16505,1.16507
2018-06-29 09:01:23.789,1.16506,1.16507
2018-06-29 09:01:23.798,1.16506,1.16508
2018-06-29 09:01:23.806,1.16506,1.16507
2018-06-29 09:01:23.810,1.16507,1.16507
2018-06-29 09:01:23.843,1.16506,1.16507
2018-06-29 09:01:23.852,1.16506,1.16508
2018-06-29 09:01:23.868,1.16507,1.16508
2018-06-29 09:01:23.922,1.16506,1.16507
2018-06-29 09:01:23.941,1.16506,1.16508
2018-06-29 09:01:23.969,1.16506,1.16507
2018-06-29 09:01:24.126,1.16506,1.16506
2018-06-29 09:01:24.130,1.16505,1.16506
2018-06-29 09:01:24.203,1.16506,1.16506
2018-06-29 09:01:24.209,1.16505,1.16506
2018-06-29 09:01:24.235,1.16506,1.16506
2018-06-29 09:01:24.267,1.16506,1.16507
2018-06-29 09:01:24.278,1.16506,1.16508
2018-06-29 09:01:24.332,1.16506,1.16507
2018-06-29 09:01:24.689,1.16506,1.16506
2018-06-29 09:01:24.693,1.16505,1.16506
2018-06-29 09:01:24.733,1.16506,1.16506
2018-06-29 09:01:24.740,1.16506,1.16507
2018-06-29 09:01:24.762,1.16505,1.16506
2018-06-29 09:01:24.771,1.16506,1.16506
2018-06-29 09:01:24.852,1.16505,1.16507
2018-06-29 09:01:25.414,1.16505,1.16506
2018-06-29 09:01:26.202,1.16505,1.16505
2018-06-29 09:01:26.553,1.16505,1.16506
2018-06-29 09:01:26.678,1.16505,1.16507
2018-06-29 09:01:26.681,1.16506,1.16507
2018-06-29 09:01:26.691,1.16507,1.16507
